year;name_municipallity;salaries;ext_time;sub_all;rent_bcl;rent_mef;publicity;activities;main_bcl;main_roads;main_other;cap_me;cap_trans;cap_build;cap_roads;cap_install;pe_land;pe_build
2017;MUNICIPALIDAD DE MATINA;426304613,71;5997537,27;18820540,00;;59737197,20;4122500,00;20268052,97;1747000,00;;0,00;1835810,00;0,00;67817000,00;765206578,96;0,00;5446960,00;
2017;MUNICIPALIDAD DE MONTES DE OCA;1170257753,49;10031626,00;58172203,00;237039,80;11589000,00;;21769635,20;31047336,46;1309000,00;0,00;1093501,70;31457262,00;14220179,00;175388402,25;25014050,00;;
2017;MUNICIPALIDAD DE MONTES DE ORO;340163549,65;18266574,51;20148194,85;0,00;48735000,00;1884583,86;11157156,48;18437155,00;5500000,00;13009224,00;;1916805,00;;284117455,88;191860563,38;0,00;
2017;MUNICIPALIDAD DE MORA;615084281,18;13014360,76;23225357,20;31514000,00;18404969,78;913500,00;450000,00;16550988,88;;0,00;337033574,00;30145294,00;93457500,00;65120914,34;18501500,00;0,00;
2017;MUNICIPALIDAD DE MORAVIA;939554589,00;9084780,87;43043551,03;10570970,56;57416704,96;;11629923,34;0,00;;;1500000,00;249254584,00;24365644,30;640565081,78;74704942,00;;
2017;MUNICIPALIDAD DE NANDAYURE;281499319,95;7139984,39;12430565,00;;34870000,00;1274798,46;12984490,00;325000,00;;;195578305,00;0,00;0,00;395363924,38;;;
2017;MUNICIPALIDAD DE NARANJO;550785332,95;34951518,91;18948605,67;2525000,00;427864167,61;27591526,67;16331190,37;0,00;;;16263740,99;140634550,20;;1050137444,68;17980000,00;0,00;
2017;MUNICIPALIDAD DE NICOYA;795143697,46;15787302,95;41336292,81;50000,00;30797461,45;2524500,00;51067963,68;5576390,00;;;0,00;0,00;36105368,00;852492592,40;0,00;0,00;
2017;MUNICIPALIDAD DE OREAMUNO;509107832,86;17810323,33;45926120,00;0,00;11289330,00;31000,00;2808604,00;;;;2837130,00;59162938,00;27586284,08;620645795,00;90994310,00;0,00;
2017;MUNICIPALIDAD DE OROTINA;432206602,72;3166758,61;35037380,70;3159130,00;2620000,00;397250,00;18001993,96;2941849,00;;;2684907,01;95160,00;60670547,00;568086113,40;71875000,00;0,00;
2017;MUNICIPALIDAD DE OSA;787659255,91;13585642,16;20027913,68;;76935506,10;;29293561,29;6970000,00;23978405,72;1915000,00;2290400,00;138726,26;0,00;709643880,88;5369600,00;0,00;
2017;MUNICIPALIDAD DE PALMARES;345795259,45;6236531,54;19030780,17;1497500,00;22320360,00;2003506,00;8770379,20;1950200,00;;1907172,94;3434967,38;2055000,00;26447676,02;80635258,35;1000000,00;;
2017;MUNICIPALIDAD DE PARAISO;875472354,87;20123831,01;65033410,00;;21295500,00;240000,00;44456485,29;6379639,80;;18890821,20;18430254,50;46227120,00;27670000,00;439110128,84;10162549,00;;
2017;MUNICIPALIDAD DE PARRITA;489919564,85;33638611,86;13335060,00;40167390,51;12463818,52;138500,00;18575335,98;2002029,00;-10920,00;;40268028,92;26466650,00;130444734,56;147087500,00;;0,00;
2017;MUNICIPALIDAD DE PEREZ ZELEDON;1448686259,91;159921051,71;59081435,30;25323980,32;47810922,00;2129000,00;110781226,00;12266446,50;;;89916998,00;92103861,77;84567597,87;710213635,92;;;
2017;MUNICIPALIDAD DE POAS;268588229,12;19765009,00;30534762,00;;23462695,00;7253925,50;7516794,00;3491360,00;;;3440805,20;21000000,00;109848567,64;171036666,00;92379325,12;0,00;
2017;MUNICIPALIDAD DE POCOCI;1238179478,64;145807648,40;128475401,15;91437500,00;295907260,00;21650245,00;9045622,26;7979972,66;;;188913559,82;10829575,00;38901861,05;375434586,11;1000000,00;14000000,00;
2017;MUNICIPALIDAD DE PUNTARENAS;1900775909,81;136643456,71;124247516,08;39531426,00;198469370,20;3955025,00;81554266,85;16723920,00;140940500,00;0,00;400486883,22;3341600,00;16274000,00;131990762,00;0,00;0,00;
2017;MUNICIPALIDAD DE PURISCAL;322528265,44;10925770,82;19033427,20;300000,00;32379000,00;912000,00;14005600,20;;;;117838657,00;10994816,00;0,00;167766039,25;;;
2017;MUNICIPALIDAD DE QUEPOS;617300427,89;36257322,66;46747289,27;;49764054,39;8500779,86;17254702,09;2937117,25;;2867261,71;2104654,05;18309612,00;28647004,95;709980535,03;9907276,00;161994,50;
2017;MUNICIPALIDAD DE SAN CARLOS;2101650902,84;158650673,43;182258795,66;;541478488,42;25527772,48;109478570,93;15579937,78;;5840312,50;61809350,00;154803550,00;20136409,73;2789812959,25;296926273,17;;
2017;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;368595465,15;26371549,64;57641319,89;0,00;57920227,35;;29548910,15;10414420,00;;;2574513,25;100330549,00;28728750,00;441119324,33;7987340,00;;
2017;MUNICIPALIDAD DE SAN JOSE;13513739834,05;1501351633,85;375646664,50;620202417,03;1107099966,60;39048200,00;10748423,51;454538834,30;158999000,00;6000000,00;251305658,52;3498743182,81;754139068,52;1416097513,13;0,00;354536933,45;0,00
2017;MUNICIPALIDAD DE SAN MATEO;155308269,05;;7913100,00;0,00;32160250,00;1214570,00;603042,31;;;;0,00;;;59716487,78;;;
2017;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;504144689,39;11170596,50;18909001,05;;1052500,00;4564145,18;34582221,50;9243553,00;86985679,32;7249240,48;1150777,44;0,00;16564129,63;62445807,53;;;
2017;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;722848236,72;39733227,04;74087848,31;4826000,00;8765340,00;3200558,52;26096640,98;3394308,00;8375815,96;10343564,12;;21093688,00;39317774,80;207719083,12;;;
2017;MUNICIPALIDAD DE SAN RAMON;1206695760,90;70795359,86;54480030,64;11000000,00;173390931,17;19420790,38;31064550,27;2932811,82;0,00;0,00;174350651,70;65412000,00;3990000,00;3200000,00;0,00;0,00;
2017;MUNICIPALIDAD DE SANTA ANA;1619949546,33;30153611,56;93868342,45;63791746,94;92931958,64;16034868,00;2961369,50;39174177,83;;;13432708,46;322764570,00;244076954,40;745272436,34;;84300000,00;
2017;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;347258382,75;21556931,06;23335207,84;7035200,00;;195000,00;15000,00;;;;;88637418,37;0,00;446625809,87;999483539,17;0,00;
2017;MUNICIPALIDAD DE SANTA CRUZ;1255715139,58;108521666,72;60774278,91;46800000,00;221278757,00;5530000,00;6360100,00;5150279,11;115840943,36;0,00;2256172,28;28501500,00;6900000,00;382377832,30;83278636,99;0,00;
2017;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;740918736,22;68394373,94;75119057,45;5820000,00;84979266,70;;47498517,18;29469580,10;369478000,00;;10974469,93;;6007000,00;435791094,54;424789088,96;0,00;0,00
2017;MUNICIPALIDAD DE SARAPIQUI;366475901,70;26288152,88;47735338,00;396000,00;52054685,26;7718500,00;43378426,57;3762346,43;95066556,86;;191000000,00;;139132890,51;1453054063,43;;;
2017;MUNICIPALIDAD DE SARCHI;346460133,00;13452929,51;17681321,04;;54957860,60;1254720,00;3333210,00;0,00;;;2736566,00;24500000,00;0,00;;;0,00;
2017;MUNICIPALIDAD DE SIQUIRRES;411555533,16;19678494,26;32528080,63;6923700,00;17643920,00;6290636,00;15361378,80;4882100,00;;;477853,98;;20178200,00;95957462,44;;0,00;0,00
2017;MUNICIPALIDAD DE TALAMANCA;612908679,79;109484638,64;15964725,00;0,00;58653335,20;16462800,00;38444914,40;1139840,00;;;110390157,61;36000000,00;40523802,89;72994402,26;1092878,11;0,00;
2017;MUNICIPALIDAD DE TARRAZU;209080165,68;5373851,16;7914150,13;;15629000,00;575615,00;3127000,00;118000,00;;526500,00;;68485569,60;47091323,71;818282750,58;15547769,18;14761293,00;
2017;MUNICIPALIDAD DE TIBAS;1106834110,59;17653826,99;64675043,16;5532666,30;30858599,28;6525327,00;10087001,50;2484505,69;0,00;;8693000,00;0,00;0,00;74655530,00;0,00;;
2017;MUNICIPALIDAD DE TILARAN;403178606,00;24136255,00;21382633,00;0,00;187003768,70;715258,00;6307282,75;8843506,62;;1625000,00;2285000,00;22822058,82;15477553,14;611288148,53;47720259,70;0,00;
2017;MUNICIPALIDAD DE TURRIALBA;863209167,29;47273657,15;35361526,24;398574,00;50966080,49;1560000,00;10538099,65;975000,00;;320000,00;3515430,00;0,00;30159250,00;559052212,62;0,00;0,00;
2017;MUNICIPALIDAD DE TURRUBARES;149508895,85;5803616,23;5493000,00;;49079374,40;3793770,00;2700000,00;0,00;499900,00;;312749193,82;62823,00;133209029,00;915116552,86;7254000,00;0,00;
2017;MUNICIPALIDAD DE UPALA;398784758,51;8126340,98;27960880,38;;1066904557,95;1898602,00;474685,00;19662995,55;;0,00;8691569,76;32573923,00;;152069832,70;16246332,00;0,00;
2017;MUNICIPALIDAD DE VASQUEZ DE CORONADO;789263146,27;24834130,05;29198421,00;0,00;45336504,00;0,00;3390620,00;0,00;1615000,00;0,00;50021662,00;528340669,60;1100000,00;38340240,00;0,00;0,00;0,00
2017;MUNICIPALIDAD DE ZARCERO;295684257,44;14576778,53;8722500,00;;33737000,56;980000,00;8384999,42;6878095,17;9486250,00;;204284446,80;109791446,96;37185956,00;358775945,92;0,00;0,00;
2018;MUNICIPALIDAD DE ABANGARES;664846251,10;17308679,64;27988500,05;;100913782,85;873410,00;18366864,44;1817000,00;;;90637026,40;0,00;111650166,64;728017018,83;651287746,83;0,00;
2018;MUNICIPALIDAD DE ACOSTA;317425256,67;40143261,62;7558973,00;0,00;3758542,00;2892901,00;2306892,70;;;;0,00;118181837,00;67384701,00;259972221,33;0,00;;
2018;MUNICIPALIDAD DE ALAJUELA;3292169105,15;174662344,11;525939885,72;439273861,00;66617214,74;49867759,00;22834830,00;88826846,26;0,00;1165000,00;43405288,80;187104455,68;2263081923,20;3253046689,79;3968844287,32;0,00;0,00
2018;MUNICIPALIDAD DE ALAJUELITA;626421708,72;22542317,53;21237640,50;;17568000,00;108023,40;5022296,00;2258838,20;;;131983492,60;183499863,50;7184332,80;486047223,41;;;
2018;MUNICIPALIDAD DE ALVARADO DE PACAYAS;243496352,54;12577164,59;10004981,55;0,00;0,00;50000,00;5081727,61;2585175,08;20050440,20;495000,00;4212135,91;26557897,60;32000000,00;179151155,29;440000,00;2000000,00;
2018;MUNICIPALIDAD DE ASERRI;618081214,33;31498148,52;43408596,08;945000,00;101179860,00;320000,00;7361208,21;105000,00;568294652,59;5352072,00;40768597,00;21636571,00;;21707520,00;0,00;231071062,00;75015633,50
2018;MUNICIPALIDAD DE ATENAS;482728620,32;13330687,01;22284739,97;2907000,00;22826000,00;1947892,00;30345989,01;8626541,12;;;247763,74;;0,00;440409745,05;;325000,00;
2018;MUNICIPALIDAD DE BAGACES;423656893,57;31237899,65;29266466,88;;129245373,93;1499369,98;1744083,95;470000,00;;674998,00;7924785,16;64015631,45;0,00;962846798,81;14999849,00;;
2018;MUNICIPALIDAD DE BARVA;374194887,64;9823855,26;24127770,27;;50000,00;3180300,00;11491900,00;1746997,50;41185465,00;2565000,00;0,00;2000000,00;10762500,00;376670489,49;22576291,58;;
2018;MUNICIPALIDAD DE BELEN;1009215102,17;27752934,10;39199216,86;34014694,40;51450672,00;998910,00;26781432,52;38852344,00;50709146,68;4010000,00;4442735,00;0,00;0,00;400810683,54;293210775,40;452699538,30;
2018;MUNICIPALIDAD DE BUENOS AIRES;410918012,37;6286769,96;17860631,76;;33752300,00;140000,00;3267500,00;17182553,00;;95000,00;6965908,95;40007412,00;17296278,34;2448261765,63;;0,00;
2018;MUNICIPALIDAD DE CARRILLO GUANACASTE;887083502,54;70700864,16;40373555,81;49229842,48;151294738,86;5004300,00;89925135,00;19308204,00;;3794102,30;8541937,64;15500214,40;0,00;117200000,00;236914877,52;0,00;
2018;MUNICIPALIDAD DE CARTAGO;3017399351,51;97203909,96;187537729,25;7249662,00;228788619,50;59881915,20;38803709,07;96093300,20;;411759605,48;269995443,00;776020037,34;615233428,47;1302361734,94;1354763441,90;0,00;
2018;MUNICIPALIDAD DE CAÑAS;537955516,29;79647744,80;24128588,70;28562135,34;323615897,80;;64694428,46;6448688,80;31220000,00;935000,00;177137,40;;25328000,00;612395625,28;;;
2018;MUNICIPALIDAD DE CORREDORES;659685991,51;120946136,88;34930130,00;0,00;299591235,25;3178130,00;10350249,00;0,00;;;44741844,61;0,00;226259506,84;136298922,46;0,00;;
2018;MUNICIPALIDAD DE COTO BRUS;444206477,00;27575978,00;15938006,65;10495000,00;258625200,00;234000,00;8835272,64;990000,00;;;363065000,00;28750000,00;73078613,76;1051154495,54;;0,00;
2018;MUNICIPALIDAD DE CURRIDABAT;1809827176,20;45265633,52;86204775,98;36144245,50;28256006,86;29616178,00;281390676,50;30727818,65;;145000,00;48061662,47;126268564,76;420511045,67;836156433,08;76837009,20;0,00;
2018;MUNICIPALIDAD DE DESAMPARADOS;2673318893,20;123096610,00;242959816,00;;152374375,00;21372705,07;30013981,00;44379034,00;;3345000,00;109080201,00;10281150,00;152341484,27;624092097,86;10000000,00;;
2018;MUNICIPALIDAD DE DOTA;223817457,40;11230531,33;6081903,00;;4638000,00;56800,00;2209194,08;4760397,27;43915174,34;;;;2380000,00;785423772,76;82548497,67;75507500,00;
2018;MUNICIPALIDAD DE EL GUARCO;511153302,44;7998920,51;31290648,02;5025000,00;45746750,00;6866070,00;16935533,90;1812047,03;36299881,50;0,00;3355958,04;213781442,10;13446068,00;469274555,44;1051480,00;;
2018;MUNICIPALIDAD DE ESCAZU;1993888844,83;135273521,59;112437723,05;14919747,27;150603584,67;69969773,15;92499480,56;11668582,00;;13258399,22;11918348,00;463693388,60;26228281,00;1845253678,93;49014504,03;0,00;4581783902,53
2018;MUNICIPALIDAD DE ESPARZA;649750243,50;20469630,57;59183277,07;;15791506,40;;50217443,06;25865906,59;;240000,00;100590033,40;160524224,36;255716395,45;1098545947,71;0,00;0,00;
2018;MUNICIPALIDAD DE FLORES;408143816,38;8650813,95;14847799,78;11583277,40;1789711,00;963738,20;3097145,35;6932401,39;;7232121,66;0,00;2000000,00;8616351,62;224110400,76;37231729,48;;
2018;MUNICIPALIDAD DE GARABITO;1200843379,23;72991805,70;22976029,34;13999999,92;136776922,28;11725000,00;165950162,07;10970000,00;;;569141,15;31733554,60;69850847,00;294933044,60;0,00;;
2018;MUNICIPALIDAD DE GOICOECHEA;1469769552,36;55932004,34;170957247,64;;49029900,00;41330006,00;0,00;224232103,00;74183397,50;116612479,32;113111764,26;65177970,00;222847142,10;27327,00;425393333,45;0,00;
2018;MUNICIPALIDAD DE GOLFITO;584776251,66;32185267,68;11699308,75;0,00;34224677,94;1230000,00;502526,08;1000000,00;;;54547547,00;80063823,00;4400000,00;1056948085,75;9000000,00;0,00;
2018;MUNICIPALIDAD DE GRECIA;999469237,90;55881961,00;88608342,00;;19770530,00;18360257,62;60569590,68;19380844,04;;2628932,00;11117323,50;21803811,30;303162645,79;20926565,53;21172021,24;0,00;
2018;MUNICIPALIDAD DE GUACIMO;377133663,60;26625559,97;22077204,80;9300000,00;20997852,00;;20027487,51;520000,00;;;70860179,51;48879488,10;35724727,48;901598835,83;;68056800,00;
2018;MUNICIPALIDAD DE GUATUSO;208293923,35;50415227,00;7700000,00;24165000,00;77023280,00;612991,00;853400,00;0,00;0,00;;631000,00;35797360,00;0,00;668594357,00;;0,00;
2018;MUNICIPALIDAD DE HEREDIA;2002058565,40;51575077,00;191466694,00;;22738900,00;56271933,00;170766597,00;83517699,50;;3500000,00;4266720,00;65219380,00;719538390,62;2794883738,07;165630933,00;472453500,00;
2018;MUNICIPALIDAD DE HOJANCHA;193109117,37;2155596,00;12233872,00;;222221440,00;750000,00;24124015,78;575000,00;;2784000,00;70990034,50;;14688000,00;438045842,50;61998660,00;;
2018;MUNICIPALIDAD DE JIMENEZ;201594316,87;7934428,49;8012250,00;0,00;58175771,68;;13536928,79;38000,00;554269498,73;4734000,00;345220,00;2541626,00;3980000,00;394984353,00;;0,00;
2018;MUNICIPALIDAD DE LA CRUZ GUANACASTE;538605973,81;48392118,87;16636955,22;10933320,00;172716076,60;2361850,00;16732460,00;1890500,00;;2712000,00;145158345,00;0,00;271884376,51;758256593,13;7740000,00;0,00;
2018;MUNICIPALIDAD DE LA UNION;1847597356,85;140891830,39;154319420,00;0,00;114583271,00;7349278,00;0,00;31472530,00;;;1742242,00;67118811,30;;508588270,10;64566279,20;0,00;
2018;MUNICIPALIDAD DE LEON CORTES;203807771,34;21482720,72;6667500,00;1718710,00;217133365,69;500000,00;1500000,00;4257950,00;;0,00;376077155,30;;43025721,26;245806728,46;36735789,99;111666054,61;
2018;MUNICIPALIDAD DE LIBERIA;1431310800,01;101532993,75;58502523,26;66240000,00;181030420,20;5507400,00;33936661,33;500000,00;;;998787886,65;17350000,00;0,00;1807059259,48;81882683,77;;
2018;MUNICIPALIDAD DE LIMON;1371313671,79;109741162,24;64131904,93;43879601,30;217993017,58;11247895,97;98282724,87;21625730,93;0,00;0,00;41162685,00;;264263044,38;780238603,20;92746017,00;0,00;
2018;MUNICIPALIDAD DE LOS CHILES;260943373,83;38942961,43;7674775,24;;77343624,26;2107576,01;;2761044,00;;;3213572,15;64380,00;0,00;1007283284,32;0,00;20925013,46;
2018;MUNICIPALIDAD DE MATINA;436512361,29;4465596,33;18359612,00;;39652090,00;2039998,00;5682497,00;6261500,88;;0,00;1835810,00;673850900,00;418691000,00;576113367,00;12862027,00;0,00;
2018;MUNICIPALIDAD DE MONTES DE OCA;1195757530,37;16255377,61;64746841,50;;102240841,00;;12017795,49;10569361,00;400000,00;0,00;2709108,00;0,00;30802989,73;307289204,72;60210421,00;;
2018;MUNICIPALIDAD DE MONTES DE ORO;357837165,67;21768259,94;19928420,70;0,00;59915336,00;870336,00;15815542,96;15677866,00;18363431,90;19678830,43;92630000,00;;;463705817,08;486521542,86;0,00;
2018;MUNICIPALIDAD DE MORA;671272007,76;13824272,87;21525361,20;38276800,00;13418837,90;936819,99;1353242,92;28499940,00;;;1852473,00;15658042,50;46790000,00;182278837,15;1642496,00;0,00;
2018;MUNICIPALIDAD DE MORAVIA;1004760294,33;11033256,26;44470604,58;19570253,14;156588626,37;600000,00;23138329,08;8519750,00;;;1834115,94;141995032,15;637530506,80;801560874,12;132642928,10;;
2018;MUNICIPALIDAD DE NANDAYURE;294945509,25;10394031,14;11982068,00;;65287430,00;1130416,00;11160900,00;250000,00;;0,00;93655371,60;115147600,00;0,00;448428320,81;0,00;9664214,40;
2018;MUNICIPALIDAD DE NARANJO;634349202,05;37713683,03;22023234,43;1997500,00;615155366,08;10541036,80;13438001,77;0,00;;;4241092,29;32399514,00;2743000,00;644284070,50;;0,00;
2018;MUNICIPALIDAD DE NICOYA;786840034,67;27550809,71;44945319,00;;4125000,00;5160155,00;66140890,73;2603000,00;0,00;0,00;0,00;0,00;10899756,25;1251429688,98;0,00;0,00;
2018;MUNICIPALIDAD DE OREAMUNO;515867411,31;22748082,01;50565826,25;448000,00;15832994,00;0,00;818071,00;;0,00;80000,00;3119862,00;158760,00;24981044,00;615718532,19;39870516,00;100000000,00;
2018;MUNICIPALIDAD DE OROTINA;516611553,13;5459411,23;19704458,20;3174000,00;94750200,34;301925,00;27145711,76;2460000,00;;;11007112,87;105159,29;129066257,77;881076732,52;23439000,00;;
2018;MUNICIPALIDAD DE OSA;815037075,93;17021997,52;22267430,79;0,00;73818492,42;;16226266,00;3906485,89;20770913,08;0,00;100360571,00;665000,00;20174664,74;1889420602,40;;;
2018;MUNICIPALIDAD DE PALMARES;356478258,21;3566987,82;16811064,75;1600000,00;18421115,00;4037960,00;17142105,96;9613448,71;;2923416,00;4748726,12;24334405,00;103250636,80;335169368,73;3708570,00;;
2018;MUNICIPALIDAD DE PARAISO;918436576,71;24534923,83;63089278,25;;5700000,00;117500,00;35776725,42;7602000,11;;30776892,24;9487134,00;51609560,00;178439584,93;615871314,56;83650000,00;;
2018;MUNICIPALIDAD DE PARRITA;493516542,63;9467477,72;13021817,00;;8906893,17;150000,00;19893461,52;875440,97;;;271566,97;0,00;0,00;333364504,68;;;
2018;MUNICIPALIDAD DE PEREZ ZELEDON;1496563641,70;171368819,36;71922410,80;13899434,79;71597000,00;1860950,00;104571294,85;12074252,20;;2150000,00;148709529,73;91355380,00;0,00;1110958771,62;;0,00;
2018;MUNICIPALIDAD DE POAS;338738550,45;24745702,02;40642639,76;;19860000,00;3056860,00;11675430,00;3050170,00;;;81183241,25;3975000,00;16714846,00;448115022,34;0,00;38635100,00;
2018;MUNICIPALIDAD DE POCOCI;1292418622,17;148439471,46;131709736,04;110284125,00;354861382,41;9047900,00;24748886,24;4424,00;;;5018858,25;89909765,00;48156981,41;845341041,18;0,00;30000000,00;
2018;MUNICIPALIDAD DE PUNTARENAS;1907731698,13;172811658,10;117792780,62;42891630,00;281925368,85;3625890,00;36107041,25;12521345,00;253531030,01;0,00;323990207,27;309708519,17;22049500,87;422560338,27;;0,00;
2018;MUNICIPALIDAD DE PURISCAL;418489944,88;11798466,86;20366303,43;;26256310,00;5037079,60;18963548,84;;;;56670477,00;195282999,10;24773974,00;620411772,83;;;
2018;MUNICIPALIDAD DE QUEPOS;618241874,26;35861490,59;49325951,78;;29595094,92;2827979,50;22926350,25;2603055,37;;502457,28;0,00;117000,00;29258100,03;1050346556,90;2286975,05;2213820,00;
2018;MUNICIPALIDAD DE SAN CARLOS;2258906023,15;181221771,35;224942750,01;;659574406,03;25267159,16;129633109,18;41593755,59;2821788,99;;421365730,00;487800367,54;186694036,64;8973592391,47;197147483,69;;
2018;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;398389425,33;23613787,55;62518132,30;;56172284,85;;31978425,98;2190035,00;;;1036213,00;15030500,00;5435439,52;540608767,97;;;
2018;MUNICIPALIDAD DE SAN JOSE;14167465789,13;1774388884,41;396203313,93;710360790,50;1528773165,32;66883602,50;31461150,43;38618906,63;5394801,74;;401613237,13;1318607890,17;293280824,07;984706949,91;1206237426,00;427168710,40;
2018;MUNICIPALIDAD DE SAN MATEO;148134997,03;7084756,76;7898625,00;303000,00;19386875,00;180000,00;1631840,16;;;;0,00;;0,00;120741948,79;;;
2018;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;535903669,67;11367343,03;21312567,00;0,00;1200500,00;457500,00;30400935,50;4261700,00;79099478,44;4805000,00;;20443055,88;2687500,00;134472701,97;13000000,00;0,00;
2018;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;775487034,58;38348073,43;78490376,41;4955780,00;2105000,00;2742925,49;26789379,20;21055773,25;77371362,12;16188541,00;;18002192,00;105923433,86;398245099,80;;;
2018;MUNICIPALIDAD DE SAN RAMON;1427664894,67;101491352,34;60415552,36;12000000,00;169070999,08;20769978,00;32985351,32;5804150,00;0,00;85000,00;0,00;332881165,62;22987117,00;0,00;0,00;0,00;
2018;MUNICIPALIDAD DE SANTA ANA;1782323689,06;20181022,39;100737795,80;63919204,89;145529510,95;16219459,00;2980985,00;34377394,82;4995960,00;;57220686,30;155766015,28;749280093,15;1124397277,47;;0,00;
2018;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;355552047,89;29686176,42;26367995,36;8506130,00;0,00;2567901,00;170000,00;;;;0,00;0,00;0,00;162058478,69;4950000,00;0,00;
2018;MUNICIPALIDAD DE SANTA CRUZ;1279266245,21;119086511,82;60590977,28;47700000,00;357234364,90;2104420,00;39249515,30;24643929,64;154261444,85;4500000,00;283848122,00;46158219,18;22897963,10;2495746386,45;70668092,57;0,00;
2018;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;787282636,09;71036955,91;79342481,33;5944305,50;137309221,58;168260,00;41804801,74;5020101,91;317376167,72;8850000,00;75169353,11;105400600,00;126107226,64;183384479,63;271318955,30;0,00;
2018;MUNICIPALIDAD DE SARAPIQUI;379765136,78;33070864,68;45808432,00;396000,00;72489231,84;8369040,00;33512335,35;2812000,00;337831741,97;;1380873,79;69137200,00;16909226,61;1749824001,85;37927094,82;250000000,00;
2018;MUNICIPALIDAD DE SARCHI;348182323,37;11685851,83;18115702,38;;28465553,00;2633950,00;5615947,00;;;;16963987,27;18819570,00;133961452,50;;;0,00;
2018;MUNICIPALIDAD DE SIQUIRRES;416449863,65;28142936,73;37526556,55;12999700,00;44464509,48;3124860,00;29783740,43;46570255,13;;0,00;643558,00;0,00;8990481,00;865444585,72;19549486,00;90000000,00;
2018;MUNICIPALIDAD DE TALAMANCA;686487819,87;120583744,62;16794976,74;0,00;239970755,27;17330081,00;29698333,32;12932877,12;;;1860470,37;203828147,00;72094610,09;192526999,22;4963665,49;0,00;
2018;MUNICIPALIDAD DE TARRAZU;234468463,94;12161058,85;7250682,35;593550,44;49832221,41;1125672,28;36007915,63;785000,00;;168984,00;64406510,78;48605875,29;82773055,60;1069134592,26;29356538,00;50000000,00;
2018;MUNICIPALIDAD DE TIBAS;1148456526,40;27952099,24;67488971,04;7984302,32;17944417,19;7824900,00;7110414,57;180000,00;;0,00;4080064,00;0,00;14385000,00;0,00;0,00;;
2018;MUNICIPALIDAD DE TILARAN;406288330,00;29425076,00;22719038,00;;202752531,00;3486500,00;7034955,66;14520421,63;;3078270,84;218689140,94;;16228500,00;406983413,22;13945000,00;;
2018;MUNICIPALIDAD DE TURRIALBA;873908473,78;63283376,65;39507014,43;571293,00;82241635,00;2378600,00;8861000,00;2452500,00;;0,00;8057795,00;103960703,00;451089035,00;1778132078,97;960010759,99;;
2018;MUNICIPALIDAD DE TURRUBARES;205448159,68;10591072,58;5272500,00;0,00;19750465,60;5077169,00;488514,51;;559800,00;;6053500,00;56391775,00;33014021,00;569180095,24;15832698,72;0,00;
2018;MUNICIPALIDAD DE UPALA;423386003,32;9951826,94;30922892,51;3000000,00;203817998,00;2637960,00;431410,26;1429685,00;0,00;4946720,00;1986826,67;0,00;0,00;894283930,00;102632710,83;8582500,00;
2018;MUNICIPALIDAD DE VASQUEZ DE CORONADO;872503857,78;23331607,71;33097268,00;;11622000,00;0,00;4916000,00;569375,05;9938525,00;0,00;31527102,00;40993755,00;0,00;39221670,00;10360080,00;0,00;455000000,00
2018;MUNICIPALIDAD DE ZARCERO;293203435,58;16363797,99;10583992,50;;27520629,41;836100,00;14324498,19;18563285,67;;;229720468,13;14500000,00;0,00;754230667,43;87067200,00;0,00;
2019;MUNICIPALIDAD DE ABANGARES;665691283,58;16981697,65;27564543,00;;77873818,60;193606,15;19309140,96;80000,00;;;1905718,90;29819190,00;10344000,00;1581653863,80;28189563,30;510200,00;
2019;MUNICIPALIDAD DE ACOSTA;331317780,83;41314014,38;7400403,50;;0,00;0,00;0,00;;;;0,00;72349353,00;44275095,00;1272063708,62;170173979,25;0,00;
2019;MUNICIPALIDAD DE ALAJUELA;3483038077,86;227620941,15;528889630,12;388707864,20;86207355,91;37549500,00;23359956,00;247652108,45;;1165000,00;444731407,82;394302291,01;636949546,68;4544053872,98;4645976353,37;0,00;
2019;MUNICIPALIDAD DE ALAJUELITA;728761204,77;15696230,27;20764863,50;;3645999,80;569017,35;5888088,95;1278741,85;;;;14883177,60;4662950,00;439236687,32;;;
2019;MUNICIPALIDAD DE ALVARADO DE PACAYAS;255007083,05;7522441,69;9028051,00;;2508869,00;0,00;1422929,79;506000,00;3999765,00;0,00;1145734,04;17860567,05;14685000,00;265718431,79;0,00;;
2019;MUNICIPALIDAD DE ASERRI;639163029,18;37351103,87;66595149,33;;61726805,12;790940,00;4780608,52;503000,00;265765217,30;2134900,34;54689995,83;0,00;;248049846,17;0,00;0,00;
2019;MUNICIPALIDAD DE ATENAS;491410857,69;9098331,78;20970006,48;;28928818,95;725000,00;43179356,39;16786034,26;650000,00;;1595325,30;21100000,00;;196672670,98;;;
